source_id,source_family,construct,country,country_code,year_or_wave,period_start,period_end,resolution,source_era,coverage_status,value_inspected,note
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Afghanistan,,2008,2008,2008,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Tunisia,TUN,2014,2014,2014,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Tunisia,TUN,2015,2015,2015,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Tunisia,TUN,2016,2016,2016,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Tunisia,TUN,2017,2017,2017,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Tunisia,TUN,2018,2018,2018,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Tunisia,TUN,2019,2019,2019,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Tunisia,TUN,2020,2020,2020,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Tunisia,TUN,2021,2021,2021,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Tunisia,TUN,2022,2022,2022,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Tunisia,TUN,2023,2023,2023,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,1970,1970,1970,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,1971,1971,1971,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,1972,1972,1972,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,1973,1973,1973,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,1974,1974,1974,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,1975,1975,1975,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,1976,1976,1976,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,1977,1977,1977,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,1978,1978,1978,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,1979,1979,1979,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,1980,1980,1980,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,1981,1981,1981,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,1982,1982,1982,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,1983,1983,1983,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,1984,1984,1984,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,1985,1985,1985,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,1986,1986,1986,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,1987,1987,1987,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,1988,1988,1988,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,1989,1989,1989,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,1990,1990,1990,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,1991,1991,1991,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,1992,1992,1992,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,1993,1993,1993,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,1994,1994,1994,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,1995,1995,1995,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,1996,1996,1996,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,1997,1997,1997,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,1998,1998,1998,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,1999,1999,1999,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,2000,2000,2000,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,2001,2001,2001,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,2002,2002,2002,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,2003,2003,2003,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,2004,2004,2004,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,2005,2005,2005,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,2006,2006,2006,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,2007,2007,2007,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,2008,2008,2008,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,2009,2009,2009,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,2010,2010,2010,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,2011,2011,2011,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,2012,2012,2012,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,2013,2013,2013,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,2014,2014,2014,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,2015,2015,2015,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,2016,2016,2016,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,2017,2017,2017,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,2018,2018,2018,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,2019,2019,2019,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,2020,2020,2020,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,2021,2021,2021,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,2022,2022,2022,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkey,TUR,2023,2023,2023,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkmenistan,TKM,2005,2005,2005,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkmenistan,TKM,2006,2006,2006,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkmenistan,TKM,2007,2007,2007,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkmenistan,TKM,2008,2008,2008,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkmenistan,TKM,2009,2009,2009,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkmenistan,TKM,2010,2010,2010,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkmenistan,TKM,2011,2011,2011,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkmenistan,TKM,2012,2012,2012,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkmenistan,TKM,2013,2013,2013,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkmenistan,TKM,2014,2014,2014,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkmenistan,TKM,2015,2015,2015,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkmenistan,TKM,2016,2016,2016,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkmenistan,TKM,2017,2017,2017,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkmenistan,TKM,2018,2018,2018,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkmenistan,TKM,2019,2019,2019,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkmenistan,TKM,2020,2020,2020,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkmenistan,TKM,2021,2021,2021,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkmenistan,TKM,2022,2022,2022,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Turkmenistan,TKM,2023,2023,2023,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Uganda,UGA,2005,2005,2005,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Uganda,UGA,2006,2006,2006,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Uganda,UGA,2007,2007,2007,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Uganda,UGA,2008,2008,2008,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Uganda,UGA,2009,2009,2009,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Uganda,UGA,2010,2010,2010,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Uganda,UGA,2011,2011,2011,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Uganda,UGA,2012,2012,2012,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Uganda,UGA,2013,2013,2013,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Uganda,UGA,2014,2014,2014,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Uganda,UGA,2015,2015,2015,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Uganda,UGA,2016,2016,2016,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Uganda,UGA,2017,2017,2017,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Uganda,UGA,2018,2018,2018,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Uganda,UGA,2019,2019,2019,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Uganda,UGA,2020,2020,2020,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Uganda,UGA,2021,2021,2021,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Uganda,UGA,2022,2022,2022,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Uganda,UGA,2023,2023,2023,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Ukraine,UKR,2005,2005,2005,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Ukraine,UKR,2006,2006,2006,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Ukraine,UKR,2007,2007,2007,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Ukraine,UKR,2008,2008,2008,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Ukraine,UKR,2009,2009,2009,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Ukraine,UKR,2010,2010,2010,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Ukraine,UKR,2011,2011,2011,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Ukraine,UKR,2012,2012,2012,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Ukraine,UKR,2013,2013,2013,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Ukraine,UKR,2014,2014,2014,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Ukraine,UKR,2015,2015,2015,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Ukraine,UKR,2016,2016,2016,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Ukraine,UKR,2017,2017,2017,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Ukraine,UKR,2018,2018,2018,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Ukraine,UKR,2019,2019,2019,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
